LLM,filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Channel message SET,6,0,0
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Message name SET,7,6,0.857142857
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Message entry ADD,6,6,1
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Entry name SET,6,6,1
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Entry type SET,9,6,0.666666667
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Stimulus name SET,1,1,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Display name SET,1,1,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,StructuredNode ports ADD,2,1,0.5
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Display ports ADD,1,0,0
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Port pChannels ADD,2,2,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel pFrom SET,2,4,2
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel pTo SET,2,4,2
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Stimulus ports ADD,1,0,0
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,StructuredNode processes ADD,5,1,0.2
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Process name SET,5,1,0.2
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Port portExtension SET,1,1,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Process processExtension SET,1,0,0
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,StructuredNode nChannels ADD,6,1,0.166666667
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel nFrom SET,6,6,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel nTo SET,6,6,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Port name SET,5,1,0.2
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel name SET,9,3,0.333333333
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel queueSize SET,6,5,0.833333333
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel rendezVous SET,6,5,0.833333333
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel message SET,6,0,0
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Message name SET,7,6,0.857142857
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Message entry ADD,6,6,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Entry name SET,6,6,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Entry type SET,9,6,0.666666667
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Stimulus name SET,1,1,1
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Display name SET,1,1,1
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,StructuredNode ports ADD,2,1,0.5
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Stimulus ports ADD,1,0,0
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Port pChannels ADD,2,2,1
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel pFrom SET,2,4,2
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel pTo SET,2,4,2
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,StructuredNode processes ADD,7,1,0.142857143
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Process name SET,7,1,0.142857143
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Port portExtension SET,1,1,1
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,StructuredNode nChannels ADD,8,1,0.125
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel nFrom SET,8,6,0.75
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel nTo SET,8,6,0.75
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Display ports ADD,1,0,0
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Process processExtension SET,1,0,0
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Port name SET,4,1,0.25
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel name SET,10,3,0.3
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel queueSize SET,8,5,0.625
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel rendezVous SET,8,5,0.625
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel message SET,8,0,0
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Message name SET,9,6,0.666666667
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Message entry ADD,8,6,0.75
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Entry name SET,8,6,0.75
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Entry type SET,11,6,0.545454545
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel direction SET,1,3,3
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Stimulus ports ADD,1,0,0
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,StructuredNode ports ADD,2,1,0.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Display ports ADD,1,0,0
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Port pChannels ADD,2,2,1
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Channel pFrom SET,2,4,2
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Channel pTo SET,2,4,2
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,StructuredNode processes ADD,5,1,0.2
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Process name SET,5,1,0.2
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Process processExtension SET,3,0,0
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Port portExtension SET,3,1,0.333333333
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,StructuredNode nChannels ADD,4,1,0.25
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Channel nFrom SET,4,6,1.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Channel nTo SET,4,6,1.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Stimulus name SET,1,1,1
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Display name SET,1,1,1
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Port name SET,4,1,0.25
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Channel name SET,6,3,0.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Channel queueSize SET,4,5,1.25
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Channel rendezVous SET,4,5,1.25
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Channel message SET,4,0,0
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Message name SET,4,6,1.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Message entry ADD,4,6,1.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Entry name SET,4,6,1.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,Entry type SET,4,6,1.5
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,StructuredNode ports ADD,2,1,0.5
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Display ports ADD,1,0,0
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Stimulus ports ADD,1,0,0
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Port pChannels ADD,2,2,1
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Channel pFrom SET,2,4,2
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Channel pTo SET,2,4,2
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,StructuredNode processes ADD,16,1,0.0625
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Process name SET,17,1,0.058823529
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Port portExtension SET,1,1,1
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Process processExtension SET,1,0,0
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,StructuredNode nChannels ADD,20,1,0.05
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Channel nFrom SET,20,6,0.3
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Channel nTo SET,20,6,0.3
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Port name SET,4,1,0.25
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Channel name SET,22,3,0.136363636
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Channel queueSize SET,18,5,0.277777778
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Channel rendezVous SET,20,5,0.25
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Channel message SET,20,0,0
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Message name SET,23,6,0.260869565
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Message entry ADD,19,6,0.315789474
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Entry name SET,19,6,0.315789474
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,Entry type SET,36,6,0.166666667
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Stimulus ports ADD,1,0,0
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,StructuredNode ports ADD,2,1,0.5
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Display ports ADD,1,0,0
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Port pChannels ADD,2,2,1
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Channel pFrom SET,2,4,2
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Channel pTo SET,2,4,2
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,StructuredNode processes ADD,6,1,0.166666667
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Process name SET,6,1,0.166666667
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Port portExtension SET,1,2,2
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,StructuredNode nChannels ADD,8,1,0.125
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Channel nFrom SET,8,10,1.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Channel nTo SET,8,10,1.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Process processExtension SET,1,1,1
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Stimulus name SET,1,1,1
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Display name SET,1,1,1
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Port name SET,5,2,0.4
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Channel name SET,10,3,0.3
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Channel queueSize SET,8,9,1.125
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Channel rendezVous SET,8,9,1.125
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Channel message SET,8,0,0
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Message name SET,8,10,1.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Message entry ADD,8,10,1.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Entry name SET,8,10,1.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,Entry type SET,8,10,1.25
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Stimulus ports ADD,2,0,0
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,StructuredNode ports ADD,3,1,0.333333333
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Display ports ADD,1,0,0
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Port pChannels ADD,3,2,0.666666667
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Channel pFrom SET,3,2,0.666666667
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Channel pTo SET,3,2,0.666666667
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Stimulus name SET,1,1,1
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Display name SET,1,1,1
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Port name SET,6,0,0
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Channel name SET,29,0,0
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,StructuredNode processes ADD,14,0,0
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Process name SET,15,0,0
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Port portExtension SET,2,1,0.5
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,StructuredNode nChannels ADD,24,1,0.041666667
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Channel nFrom SET,24,6,0.25
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Channel nTo SET,24,6,0.25
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Process processExtension SET,1,1,1
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Channel queueSize SET,23,5,0.217391304
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Channel rendezVous SET,24,5,0.208333333
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Channel message SET,24,0,0
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Message name SET,24,6,0.25
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Message entry ADD,24,6,0.25
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Entry name SET,24,6,0.25
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,Entry type SET,30,6,0.2
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Stimulus ports ADD,2,0,0
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,StructuredNode ports ADD,3,1,0.333333333
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Display ports ADD,1,0,0
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Port pChannels ADD,3,2,0.666666667
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Channel pFrom SET,3,10,3.333333333
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Channel pTo SET,3,10,3.333333333
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,StructuredNode processes ADD,13,7,0.538461538
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Process name SET,13,7,0.538461538
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Port portExtension SET,2,7,3.5
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,StructuredNode nChannels ADD,17,1,0.058823529
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Channel nFrom SET,17,1,0.058823529
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Channel nTo SET,17,1,0.058823529
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Process processExtension SET,1,0,0
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Port name SET,6,5,0.833333333
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Stimulus name SET,1,1,1
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Display name SET,1,1,1
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Channel name SET,20,3,0.15
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Channel queueSize SET,17,23,1.352941176
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Channel rendezVous SET,17,23,1.352941176
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Channel message SET,17,0,0
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Message name SET,17,4,0.235294118
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Message entry ADD,17,4,0.235294118
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Entry name SET,17,4,0.235294118
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Entry type SET,23,4,0.173913043
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Stimulus name SET,1,1,1
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Display name SET,1,1,1
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,StructuredNode name SET,2,2,1
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,StructuredNode ports ADD,2,2,1
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Stimulus ports ADD,1,1,1
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Display ports ADD,1,1,1
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Port pChannels ADD,3,2,0.666666667
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel pFrom SET,3,2,0.666666667
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel pTo SET,4,2,0.5
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,StructuredNode processes ADD,4,4,1
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Process name SET,4,4,1
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Port portExtension SET,2,1,0.5
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,StructuredNode nChannels ADD,4,34,8.5
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel nFrom SET,4,33,8.25
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel nTo SET,4,33,8.25
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Process processExtension SET,3,0,0
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,BehaviorSpecification name SET,2,0,0
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Port name SET,8,0,0
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel name SET,6,0,0
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel queueSize SET,5,0,0
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel rendezVous SET,7,0,0
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel message SET,5,0,0
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Message name SET,5,0,0
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Message entry ADD,5,0,0
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Entry name SET,5,0,0
MISTRAL,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Entry type SET,8,0,0
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Process name SET,8,8,1
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,StructuredNode processes ADD,7,8,1.142857143
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,StructuredNode nChannels ADD,14,13,0.928571429
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel nFrom SET,14,13,0.928571429
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel nTo SET,14,13,0.928571429
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel name SET,15,16,1.066666667
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel queueSize SET,14,14,1
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel rendezVous SET,16,14,0.875
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel message SET,14,14,1
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Message name SET,14,14,1
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Message entry ADD,14,14,1
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Entry name SET,15,14,0.933333333
MISTRAL,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Entry type SET,19,14,0.736842105
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Stimulus name SET,1,1,1
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Display name SET,1,1,1
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,StructuredNode ports ADD,3,3,1
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Stimulus ports ADD,2,2,1
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Display ports ADD,1,1,1
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Port pChannels ADD,3,3,1
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel pFrom SET,3,3,1
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel pTo SET,3,3,1
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,StructuredNode processes ADD,8,8,1
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Process name SET,8,8,1
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,StructuredNode nChannels ADD,12,15,1.25
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel nFrom SET,12,15,1.25
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel nTo SET,12,15,1.25
MISTRAL,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Port portExtension SET,2,2,1
